date,Continent,Country,alpha2code,cases_pr100000,cases_increasing,totalpop_cat,totalpop,vaccinated_pr100_cat,vaccinated_pr100,deaths,cases,temperature,population_density,median_age,aged_70_older,gdp_per_capita,extreme_poverty,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_thousand,life_expectancy,human_development_index
4/30/2021,Asia,Cambodia,KH,3.7776973,0,2,16809181,2,7.99,3,635,296.2449469966466,90.672,25.6,2.385,3645.07,,4,2,33.7,.8,69.81999999999999,.594
5/7/2021,Asia,Cambodia,KH,2.570024,0,2,16809181,2,9.92,4,432,296.1163535934042,90.672,25.6,2.385,3645.07,,4,2,33.7,.8,69.81999999999999,.594
5/14/2021,Asia,Cambodia,KH,2.6830575,1,2,16809181,3,12.17,4,451,296.8223838461599,90.672,25.6,2.385,3645.07,,4,2,33.7,.8,69.81999999999999,.594
5/21/2021,Asia,Cambodia,KH,3.5456815,1,2,16809181,3,13.28,5,596,297.0358848875356,90.672,25.6,2.385,3645.07,,4,2,33.7,.8,69.81999999999999,.594
5/28/2021,Asia,Cambodia,KH,3.9799678,1,2,16809181,3,14.7,7,669,298.0204127036853,90.672,25.6,2.385,3645.07,,4,2,33.7,.8,69.81999999999999,.594
6/4/2021,Asia,Cambodia,KH,3.5873253,0,2,16809181,3,16.16,11,603,297.4446977628329,90.672,25.6,2.385,3645.07,,4,2,33.7,.8,69.81999999999999,.594
6/11/2021,Asia,Cambodia,KH,3.7657993,1,2,16809181,3,16.92,13,633,296.456191752182,90.672,25.6,2.385,3645.07,,4,2,33.7,.8,69.81999999999999,.594
6/18/2021,Asia,Cambodia,KH,4.2476788,1,2,16809181,3,19.43,16,714,295.7594545480749,90.672,25.6,2.385,3645.07,,4,2,33.7,.8,69.81999999999999,.594
6/25/2021,Asia,Cambodia,KH,5.4672503,1,2,16809181,3,22.68,26,919,296.0889773140759,90.672,25.6,2.385,3645.07,,4,2,33.7,.8,69.81999999999999,.594
7/2/2021,Asia,Cambodia,KH,5.6754699,0,2,16809181,3,26.19,26,954,295.7737419658397,90.672,25.6,2.385,3645.07,,4,2,33.7,.8,69.81999999999999,.594
7/9/2021,Asia,Cambodia,KH,5.2530818,0,2,16809181,3,28.59,28,883,297.4838982969609,90.672,25.6,2.385,3645.07,,4,2,33.7,.8,69.81999999999999,.594
7/16/2021,Asia,Cambodia,KH,4.9139814,0,2,16809181,3,33.4,26,826,296.160045368389,90.672,25.6,2.385,3645.07,,4,2,33.7,.8,69.81999999999999,.594
7/23/2021,Asia,Cambodia,KH,4.1703401,0,2,16809181,3,39.08,20,701,296.9737446519859,90.672,25.6,2.385,3645.07,,4,2,33.7,.8,69.81999999999999,.594
7/30/2021,Asia,Cambodia,KH,3.438597,0,2,16809181,3,43.14,20,578,297.196738268905,90.672,25.6,2.385,3645.07,,4,2,33.7,.8,69.81999999999999,.594
8/6/2021,Asia,Cambodia,KH,3.1292422,0,2,16809181,3,47.28,17,526,296.526282705412,90.672,25.6,2.385,3645.07,,4,2,33.7,.8,69.81999999999999,.594
8/13/2021,Asia,Cambodia,KH,3.0638018,0,2,16809181,3,52.18,15,515,296.6480137972723,90.672,25.6,2.385,3645.07,,4,2,33.7,.8,69.81999999999999,.594
8/20/2021,Asia,Cambodia,KH,2.6057189,0,2,16809181,3,56.67,12,438,296.7982487985033,90.672,25.6,2.385,3645.07,,4,2,33.7,.8,69.81999999999999,.594
8/27/2021,Asia,Cambodia,KH,2.7009048,1,2,16809181,3,61.48,11,454,297.0385839688357,90.672,25.6,2.385,3645.07,,4,2,33.7,.8,69.81999999999999,.594
9/3/2021,Asia,Cambodia,KH,3.069751,1,2,16809181,3,65.87,10,516,297.0488572316119,90.672,25.6,2.385,3645.07,,4,2,33.7,.8,69.81999999999999,.594
9/10/2021,Asia,Cambodia,KH,4.2417297,1,2,16809181,3,68.03,12,713,297.3586314050661,90.672,25.6,2.385,3645.07,,4,2,33.7,.8,69.81999999999999,.594
9/17/2021,Asia,Cambodia,KH,4.4261527,0,2,16809181,3,69.23,19,744,296.8679708068975,90.672,25.6,2.385,3645.07,,4,2,33.7,.8,69.81999999999999,.594
9/24/2021,Asia,Cambodia,KH,3.2184792,0,2,16809181,3,77.23,21,541,297.7054715174704,90.672,25.6,2.385,3645.07,,4,2,33.7,.8,69.81999999999999,.594
10/1/2021,Asia,Cambodia,KH,1.5884176,0,2,16809181,3,79.93000000000001,18,267,297.9049363389458,90.672,25.6,2.385,3645.07,,4,2,33.7,.8,69.81999999999999,.594
10/8/2021,Asia,Cambodia,KH,1.4991807,1,2,16809181,3,80.31999999999999,20,252,296.9912688376448,90.672,25.6,2.385,3645.07,,4,2,33.7,.8,69.81999999999999,.594
10/15/2021,Asia,Cambodia,KH,.96375901,0,2,16809181,3,80.95,12,162,297.42806090374,90.672,25.6,2.385,3645.07,,4,2,33.7,.8,69.81999999999999,.594
10/22/2021,Asia,Cambodia,KH,.65440428,0,2,16809181,3,81.42,8,110,297.4495912931249,90.672,25.6,2.385,3645.07,,4,2,33.7,.8,69.81999999999999,.594
10/29/2021,Asia,Cambodia,KH,.48782864,0,2,16809181,3,81.72,6,82,297.766150283151,90.672,25.6,2.385,3645.07,,4,2,33.7,.8,69.81999999999999,.594
11/5/2021,Asia,Cambodia,KH,.38074431,0,2,16809181,3,83.08,5,64,296.3748328375193,90.672,25.6,2.385,3645.07,,4,2,33.7,.8,69.81999999999999,.594
11/12/2021,Asia,Cambodia,KH,.27960911,0,2,16809181,3,83.77,5,47,295.4929740153647,90.672,25.6,2.385,3645.07,,4,2,33.7,.8,69.81999999999999,.594
11/19/2021,Asia,Cambodia,KH,.19037215,0,2,16809181,3,84.02,4,32,296.5534291830559,90.672,25.6,2.385,3645.07,,4,2,33.7,.8,69.81999999999999,.594
11/26/2021,Asia,Cambodia,KH,.14277911,0,2,16809181,3,84.23999999999999,4,24,293.852717557186,90.672,25.6,2.385,3645.07,,4,2,33.7,.8,69.81999999999999,.594
12/3/2021,Asia,Cambodia,KH,.089236945,0,2,16809181,3,84.48,4,15,290.6913676718717,90.672,25.6,2.385,3645.07,,4,2,33.7,.8,69.81999999999999,.594
12/10/2021,Asia,Cambodia,KH,.047593039,0,2,16809181,3,84.68000000000001,2,8,291.6303718075615,90.672,25.6,2.385,3645.07,,4,2,33.7,.8,69.81999999999999,.594
12/17/2021,Asia,Cambodia,KH,.059491299,1,2,16809181,3,84.83,2,10,294.1519506574021,90.672,25.6,2.385,3645.07,,4,2,33.7,.8,69.81999999999999,.594
12/24/2021,Asia,Cambodia,KH,.077338688,0,2,16809181,3,84.94,1,13,294.5758540669946,90.672,25.6,2.385,3645.07,,4,2,33.7,.8,69.81999999999999,.594
12/25/2020,Africa,Comoros (the),KM,1.2455246,1,1,883162,1,0,0,11,295.3484953687453,437.352,20.4,1.726,1413.89,18.1,11.88,4.4,23.6,2.2,64.31999999999999,.554
1/1/2021,Africa,Comoros (the),KM,3.5101149,1,1,883162,1,0,1,31,294.0367837208423,437.352,20.4,1.726,1413.89,18.1,11.88,4.4,23.6,2.2,64.31999999999999,.554
1/8/2021,Africa,Comoros (the),KM,6.680541,1,1,883162,1,0,3,59,294.9307039962204,437.352,20.4,1.726,1413.89,18.1,11.88,4.4,23.6,2.2,64.31999999999999,.554
1/15/2021,Africa,Comoros (the),KM,10.417115,1,1,883162,1,0,4,92,294.4760965142652,437.352,20.4,1.726,1413.89,18.1,11.88,4.4,23.6,2.2,64.31999999999999,.554
